row,svkMatvecs,svkSubspaceSize,svkMedian,svkTop,svkBot,b=2Matvecs,b=2SubspaceSize,b=2Median,b=2Top,b=2Bot,b=3Matvecs,b=3SubspaceSize,b=3Median,b=3Top,b=3Bot,b=50Matvecs,b=50SubspaceSize,b=50Median,b=50Top,b=50Bot,b=54Matvecs,b=54SubspaceSize,b=54Median,b=54Top,b=54Bot
1,148.0,50.0,0.007427774235071393,0.007412488827882302,0.007471580061750605,152.0,52.0,0.007069698495795532,0.007044429941817841,0.007096860420548634,147.0,51.0,0.007570302157251972,0.007554641498948007,0.007592485424305971,200.0,100.0,0.0068903111506306075,0.006879957711455458,0.006924320681350108,216.0,108.0,0.006524955231634903,0.006457199244955868,0.006571026811932748
2,169.0,57.0,0.005424435692357744,0.005406863580864974,0.005445340938200425,170.0,58.0,0.005554675419731378,0.005514930260811894,0.005572785063378223,165.0,57.0,0.005983397438387559,0.005938468061967581,0.006011713751554827,350.0,150.0,0.0017287982022682982,0.0016961269351983515,0.0017581492637080325,378.0,162.0,0.001433607163730344,0.0013984948555659763,0.0014896740932418924
3,190.0,64.0,0.0038948905361617468,0.0038609413954533117,0.003963764054525552,188.0,64.0,0.004210868469989143,0.004190118247255566,0.004222224512099347,183.0,63.0,0.004609404178422585,0.004581326181740548,0.004631545679774608,500.0,200.0,0.00042753854107520936,0.0004202642343077907,0.00044604666540358864,540.0,216.0,0.0003196741315351023,0.0003120031543553906,0.00034278076080714086
4,214.0,72.0,0.0025906177235430557,0.0025266749766293195,0.0026695430344336624,212.0,72.0,0.002841273445791088,0.0028191333191281693,0.00286689449488908,210.0,72.0,0.0030355126245220415,0.003027528313300578,0.0030507451475221005,650.0,250.0,8.17972984669968e-5,7.940023185056203e-5,8.67261038390205e-5,702.0,270.0,5.136565985821083e-5,4.625324338063615e-5,5.4225915766641036e-5
5,244.0,82.0,0.0015303156090188536,0.0015170694853932523,0.0015998802261696814,242.0,82.0,0.0016671578836273994,0.0016491378870701827,0.001682360804668321,237.0,81.0,0.0019000821568039546,0.00188383444568148,0.00192413440716196,800.0,300.0,9.572501856164616e-6,9.364917552306616e-6,1.0562444024849862e-5,864.0,324.0,5.567205448819626e-6,5.141799554329014e-6,5.7197879063403936e-6
6,274.0,92.0,0.0008988348190125909,0.000881310273944881,0.0009083613001095879,272.0,92.0,0.000949777498711889,0.0009334435881152699,0.0009617539377647425,264.0,90.0,0.0011612202933836766,0.0011446096122409723,0.0011804959933101014,950.0,350.0,7.30990304684182e-7,6.282485108337082e-7,7.733376195141708e-7,1026.0,378.0,3.137916605745386e-7,2.7985022960403454e-7,3.4576148362331056e-7
7,310.0,104.0,0.0004308747903567901,0.0004245006122326881,0.0004390174022435265,308.0,104.0,0.0004621692042413529,0.0004545186763801921,0.00048640170613021725,300.0,102.0,0.0005555680209737243,0.0005534079311298154,0.00056238596822277,1100.0,400.0,3.5356756546722186e-8,3.1257973784002475e-8,4.1287359368349664e-8,1188.0,432.0,1.1942550415995558e-8,1.129073762223515e-8,1.3237844328131735e-8
8,349.0,117.0,0.00016972198421816336,0.00015796800054324723,0.00017777661857050213,350.0,118.0,0.00015961369075794446,0.00014908324991497334,0.00016598792324429984,336.0,114.0,0.0002579096555886207,0.0002468777944219069,0.0002591989920774252,1250.0,450.0,1.124605964595718e-9,9.599369185884399e-10,1.220724557705713e-9,1350.0,486.0,3.36304545665676e-10,2.7381311540401417e-10,3.946836418021643e-10
9,394.0,132.0,3.0249877542901733e-5,2.753192593338264e-5,3.4120865039579686e-5,392.0,132.0,4.3116244886532844e-5,3.731258218624401e-5,4.4386205747179024e-5,381.0,129.0,7.497425442102982e-5,6.869809145872025e-5,7.857490415124831e-5,1550.0,550.0,5.624316011924473e-13,5.624316011924473e-13,5.829391109591875e-13,1512.0,540.0,6.139527757295041e-12,6.139527757295041e-12,7.233051278087686e-12
10,445.0,149.0,2.091093736900681e-6,2.8417688487427895e-7,4.336388011019159e-6,446.0,150.0,4.119004073466147e-6,3.1894011847364303e-6,8.45053674067044e-6,435.0,147.0,1.478860174283622e-5,1.1605513168766265e-5,1.6332398295971998e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,502.0,168.0,2.548189546913425e-13,1.4218540104939954e-13,1.994381616494684e-12,500.0,168.0,9.477893740531488e-10,3.0058519615426824e-10,1.7278225331287497e-9,489.0,165.0,3.2678282758710644e-7,1.5888936725727837e-7,4.099864957155941e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
